,Gender,Height,Weight,BMI,yourHealthCondition
261,Male,68.0913743588464,181.644444983884,27.54456218765624,you're in the overweight range.
262,Male,70.993143899047,204.746678174754,28.561564921624154,you're in the overweight range.
263,Male,74.2211748776249,231.130189759308,29.498435261638075,you're in the overweight range.
264,Male,69.3271181795885,186.258429614423,27.246303803422016,you're in the overweight range.
265,Male,64.9313421940842,181.09386963888,30.199026377661614,you're in the obese range.
266,Male,68.3468423145436,198.920979667801,29.939299400343096,you're in the overweight range.
267,Male,70.9291250844694,203.370463215939,28.420821384006874,you're in the overweight range.
268,Male,61.4778092015939,161.028752141872,29.954675209451377,you're in the overweight range.
269,Male,68.4908127185185,189.806681842181,28.447546162099904,you're in the overweight range.
270,Male,72.0498898708186,200.202828506602,27.114494948024767,you're in the overweight range.
271,Male,72.5216670257767,221.862650308484,29.658323142657025,you're in the overweight range.
272,Male,71.233911393331,214.060148220865,29.65925182079863,you're in the overweight range.
273,Male,72.2591151862599,201.70142161741,27.159491443661654,you're in the overweight range.
274,Male,67.5650399045651,187.187093632233,28.829013340441577,you're in the overweight range.
275,Male,72.26760699498,196.527466895855,26.45658964564989,you're in the overweight range.
276,Male,62.6002479975529,151.720703729313,27.220161278841722,you're in the overweight range.
277,Male,66.2364372917754,167.297530251137,26.809798716058914,you're in the overweight range.
278,Male,69.6504374123688,198.843695964623,28.817883649614465,you're in the overweight range.
279,Male,69.2859214061721,178.789547981921,26.18484972049947,you're in the overweight range.
280,Male,70.7252787373505,193.539252115985,27.20305477965088,you're in the overweight range.
281,Male,68.8286149599904,197.737905022318,29.34606134357907,you're in the overweight range.
282,Male,66.0144282335004,184.461811520982,29.759572634759298,you're in the overweight range.
283,Male,66.4148820603895,155.194771686925,24.736840447806816,you're in the healthy weight range.
284,Male,66.6156243917126,160.991989871194,25.506449885933684,you're in the overweight range.
285,Male,68.0348217821036,189.084461735075,28.720453399805283,you're in the overweight range.
286,Male,70.5023980440946,172.985777146208,24.46811830594788,you're in the healthy weight range.
287,Male,69.1577294930868,195.895256857188,28.796547402306675,you're in the overweight range.
288,Male,70.7950226136223,215.74645530523,30.2646860031706,you're in the obese range.
289,Male,65.1943771233415,166.707373059357,27.576076827750715,you're in the overweight range.
290,Male,74.7857143190925,239.464342902696,30.10242723265551,you're in the obese range.
291,Male,71.0669062761598,184.27924583305,25.653082596412467,you're in the overweight range.
292,Male,69.334197785954,199.983890906512,29.24812140950457,you're in the overweight range.
293,Male,69.8992039506227,191.412231132701,27.543757046982208,you're in the overweight range.
294,Male,64.4251937917821,169.109401417791,28.645356938639047,you're in the overweight range.
295,Male,67.85213069861,194.744522494038,29.739675427514573,you're in the overweight range.
296,Male,67.549069488044,183.266533117893,28.238548894555937,you're in the overweight range.
297,Male,74.7674468449337,210.369908709756,26.457966990298733,you're in the overweight range.
298,Male,71.4189459863648,198.042483889936,27.297912964865546,you're in the overweight range.
299,Male,67.1203443862066,172.664090375104,26.945833742299026,you're in the overweight range.
300,Male,69.8595879120267,197.070856157865,28.390191202607667,you're in the overweight range.
301,Male,68.4308133914105,190.505810039573,28.60241963211063,you're in the overweight range.
302,Male,67.9334826070233,184.555483105293,28.116233868642546,you're in the overweight range.
303,Male,68.4953431552723,179.929816647941,26.963669725803562,you're in the overweight range.
304,Male,65.2441434106539,159.50321976539,26.344159066579294,you're in the overweight range.
305,Male,70.18535204699,197.884507071155,28.24338727630702,you're in the overweight range.
306,Male,71.1041331645307,217.269605198307,30.213931183804544,you're in the obese range.
307,Male,68.4475785430627,187.907425986628,28.198481303113024,you're in the overweight range.
308,Male,65.4205768240508,176.861684237851,29.053801925892184,you're in the overweight range.
309,Male,67.7007881137183,185.148202101777,28.400762718470332,you're in the overweight range.
310,Male,74.2230630621199,223.308040304474,28.498668355289514,you're in the overweight range.
311,Male,71.1672458708534,206.942981776074,28.72687185095333,you're in the overweight range.
312,Male,67.2307718899502,171.016940600979,26.601179328175355,you're in the overweight range.
313,Male,67.880559193661,175.222847965396,26.736088196942386,you're in the overweight range.
314,Male,67.3763754684836,173.310395551927,26.84153064630577,you're in the overweight range.
315,Male,68.7612469290256,181.125973501963,26.933401078899053,you're in the overweight range.
316,Male,71.7052725009646,202.609008338003,27.704768323876987,you're in the overweight range.
317,Male,69.3809947926619,199.850920048803,29.189258319724914,you're in the overweight range.
318,Male,73.7165276342286,223.514722344292,28.918405790600193,you're in the overweight range.
319,Male,69.4533762078207,219.261706666844,31.957589876652804,you're in the obese range.
320,Male,70.7862898094215,211.216080923481,29.636480914561734,you're in the overweight range.
321,Male,71.7684637369012,200.798982967421,27.408935070903745,you're in the overweight range.
322,Male,69.3434539586165,208.809775337563,30.530775763370045,you're in the obese range.
323,Male,65.2860255086334,161.420081658509,26.62655958942221,you're in the overweight range.
324,Male,70.9218444138077,207.835944561795,29.050831654459053,you're in the overweight range.
325,Male,68.5966626863791,180.831237755497,27.018761239258474,you're in the overweight range.
326,Male,68.6037964328568,176.815476209732,26.413255289057236,you're in the overweight range.
327,Male,69.4787441197736,194.603768502719,28.342964961468496,you're in the overweight range.
328,Male,65.9308962149966,163.008431653289,26.36513889111334,you're in the overweight range.
329,Male,68.5233452979566,173.270657154824,25.94453322548073,you're in the overweight range.
330,Male,73.9291241262215,215.620035427178,27.73677376806966,you're in the overweight range.
331,Male,71.1979378222303,210.134529042031,29.14476408534408,you're in the overweight range.
332,Male,66.5565868729681,185.042324084993,29.36885008579951,you're in the overweight range.
333,Male,71.7422762291745,187.965355359453,25.675887230229133,you're in the overweight range.
334,Male,69.7448293316538,188.181124848229,27.198814901750367,you're in the overweight range.
335,Male,66.7506541256505,179.542017143198,28.330419237742216,you're in the overweight range.
336,Male,69.6924222571513,211.71842896173,30.646825616254493,you're in the obese range.
337,Male,70.4035168308414,197.692142083456,28.04133286423312,you're in the overweight range.
338,Male,69.0197361098685,186.287991990979,27.493892201939044,you're in the overweight range.
339,Male,64.732287155256,166.10607243739,27.87029454487894,you're in the overweight range.
340,Male,70.9980744408969,188.811769976897,26.33503355274767,you're in the overweight range.
341,Male,64.4598142530512,161.378773212037,27.30651415443304,you're in the overweight range.
342,Male,69.749522583002,193.476258831235,27.96038553541463,you're in the overweight range.
343,Male,71.5268488121848,189.282246099829,26.011754683314898,you're in the overweight range.
344,Male,68.327915863972,207.784924645001,31.290726025850812,you're in the obese range.
345,Male,70.7647201641119,199.323094259304,27.984785749255735,you're in the overweight range.
346,Male,71.4190496341516,209.858256604748,28.926499423618427,you're in the overweight range.
347,Male,69.3904740948909,180.175472763871,26.30836835055674,you're in the overweight range.
348,Male,72.001732217799,196.214414481383,26.60988343888058,you're in the overweight range.
349,Male,69.1914749733353,189.438840351539,27.820299573437634,you're in the overweight range.
350,Male,66.1663632831791,165.514607433147,26.58029222118039,you're in the overweight range.
351,Male,67.272142995153,182.39433469242,28.336014919305722,you're in the overweight range.
352,Male,70.9158354035361,189.557637460086,26.500422233128177,you're in the overweight range.
353,Male,69.1198877896665,189.625914076302,27.90548605919613,you're in the overweight range.
354,Male,67.409025871346,170.191325429211,26.332935247634648,you're in the overweight range.
355,Male,72.938649040208,216.097454719831,28.558288360606376,you're in the overweight range.
356,Male,70.4909286959958,177.067774350773,25.053650629022332,you're in the overweight range.
357,Male,69.0082594618674,196.051188755039,28.944448940695434,you're in the overweight range.
358,Male,66.7621099176273,167.700496231312,26.45283322298935,you're in the overweight range.
359,Male,69.1206637294553,179.607870051102,26.4306300629832,you're in the overweight range.
360,Male,73.1262671878997,220.661405093753,29.011990224987745,you're in the overweight range.
361,Male,67.4868238954174,164.295241252612,25.362085267147826,you're in the overweight range.
362,Male,64.95507833495,156.54478634954,26.086171163493685,you're in the overweight range.
363,Male,67.7824890749697,183.681029038066,28.10782437948033,you're in the overweight range.
364,Male,67.662398796047,170.305493490476,26.153621190442983,you're in the overweight range.
365,Male,66.4763970064683,168.627263912841,26.828154625827786,you're in the overweight range.
366,Male,72.9870702010434,209.637974489395,27.667890378216597,you're in the overweight range.
367,Male,69.5632322771984,195.34602697044,28.382002174905644,you're in the overweight range.
